Year,Origin_Country_Code,Origin_Country,Destination_Country_Code,Destination_Country,Avg_Exp_per_Night
2018,AT,Austria,AT,Austria,113
2018,AT,Austria,BE,Belgium,341
2018,AT,Austria,BG,Bulgaria,122
2018,AT,Austria,CH,Switzerland,170
2018,AT,Austria,CY,Cyprus,179
2018,AT,Austria,CZ,Czechia,124
2018,AT,Austria,DE,Germany,156
2018,AT,Austria,EL,Greece,168
2018,AT,Austria,ES,Spain,210
2018,AT,Austria,FR,France,203
2018,AT,Austria,HR,Croatia,141
2018,AT,Austria,HU,Hungary,129
2018,AT,Austria,IE,Ireland,169
2018,AT,Austria,IT,Italy,156
2018,AT,Austria,NL,Netherlands,152
2018,AT,Austria,NO,Norway,205
2018,AT,Austria,PL,Poland,96
2018,AT,Austria,PT,Portugal,164
2018,AT,Austria,RO,Romania,99
2018,AT,Austria,SE,Sweden,174
2018,AT,Austria,SI,Slovenia,140
2018,AT,Austria,SK,Slovakia,154
2018,AT,Austria,TR,Turkey,98
2018,AT,Austria,UK,United Kingdom,175
2018,BE,Belgium,AT,Austria,120
2018,BE,Belgium,BE,Belgium,59
2018,BE,Belgium,BG,Bulgaria,37
2018,BE,Belgium,CH,Switzerland,137
2018,BE,Belgium,CZ,Czechia,68
2018,BE,Belgium,DE,Germany,112
2018,BE,Belgium,DK,Denmark,112
2018,BE,Belgium,EL,Greece,103
2018,BE,Belgium,ES,Spain,105
2018,BE,Belgium,FR,France,88
2018,BE,Belgium,HR,Croatia,100
2018,BE,Belgium,HU,Hungary,71
2018,BE,Belgium,IE,Ireland,149
2018,BE,Belgium,IT,Italy,111
2018,BE,Belgium,LU,Luxembourg,124
2018,BE,Belgium,MT,Malta,119
2018,BE,Belgium,NL,Netherlands,87
2018,BE,Belgium,NO,Norway,116
2018,BE,Belgium,PL,Poland,103
2018,BE,Belgium,PT,Portugal,111
2018,BE,Belgium,RO,Romania,32
2018,BE,Belgium,SE,Sweden,139
2018,BE,Belgium,SI,Slovenia,56
2018,BE,Belgium,TR,Turkey,56
2018,BE,Belgium,UK,United Kingdom,140
2018,BG,Bulgaria,BG,Bulgaria,31
2018,BG,Bulgaria,DE,Germany,36
2018,BG,Bulgaria,EL,Greece,60
2018,BG,Bulgaria,IT,Italy,71
2018,BG,Bulgaria,RO,Romania,54
2018,BG,Bulgaria,TR,Turkey,61
2018,BG,Bulgaria,UK,United Kingdom,22
2018,CH,Switzerland,AT,Austria,149
2018,CH,Switzerland,CH,Switzerland,96
2018,CH,Switzerland,DE,Germany,122
2018,CH,Switzerland,EL,Greece,122
2018,CH,Switzerland,ES,Spain,140
2018,CH,Switzerland,FR,France,105
2018,CH,Switzerland,HR,Croatia,72
2018,CH,Switzerland,IT,Italy,124
2018,CH,Switzerland,NL,Netherlands,101
2018,CH,Switzerland,PT,Portugal,96
2018,CH,Switzerland,TR,Turkey,118
2018,CH,Switzerland,UK,United Kingdom,218
2018,CY,Cyprus,BG,Bulgaria,57
2018,CY,Cyprus,CY,Cyprus,50
2018,CY,Cyprus,DE,Germany,123
2018,CY,Cyprus,EL,Greece,151
2018,CY,Cyprus,IT,Italy,250
2018,CY,Cyprus,UK,United Kingdom,86
2018,CZ,Czechia,AT,Austria,80
2018,CZ,Czechia,BG,Bulgaria,78
2018,CZ,Czechia,CH,Switzerland,100
2018,CZ,Czechia,CZ,Czechia,22
2018,CZ,Czechia,DE,Germany,97
2018,CZ,Czechia,EL,Greece,81
2018,CZ,Czechia,ES,Spain,88
2018,CZ,Czechia,FR,France,84
2018,CZ,Czechia,HR,Croatia,52
2018,CZ,Czechia,HU,Hungary,62
2018,CZ,Czechia,IT,Italy,91
2018,CZ,Czechia,PL,Poland,54
2018,CZ,Czechia,SK,Slovakia,42
2018,CZ,Czechia,TR,Turkey,84
2018,CZ,Czechia,UK,United Kingdom,95
2018,DE,Germany,AT,Austria,125
2018,DE,Germany,BE,Belgium,125
2018,DE,Germany,BG,Bulgaria,141
2018,DE,Germany,CH,Switzerland,130
2018,DE,Germany,CZ,Czechia,111
2018,DE,Germany,DE,Germany,95
2018,DE,Germany,DK,Denmark,64
2018,DE,Germany,EL,Greece,134
2018,DE,Germany,ES,Spain,182
2018,DE,Germany,FR,France,135
2018,DE,Germany,HR,Croatia,72
2018,DE,Germany,HU,Hungary,67
2018,DE,Germany,IE,Ireland,113
2018,DE,Germany,IT,Italy,136
2018,DE,Germany,NL,Netherlands,127
2018,DE,Germany,NO,Norway,94
2018,DE,Germany,PL,Poland,108
2018,DE,Germany,PT,Portugal,125
2018,DE,Germany,SE,Sweden,66
2018,DE,Germany,TR,Turkey,116
2018,DE,Germany,UK,United Kingdom,168
2018,DK,Denmark,AT,Austria,281
2018,DK,Denmark,DE,Germany,295
2018,DK,Denmark,DK,Denmark,138
2018,DK,Denmark,EL,Greece,289
2018,DK,Denmark,ES,Spain,229
2018,DK,Denmark,FR,France,144
2018,DK,Denmark,IT,Italy,179
2018,DK,Denmark,NL,Netherlands,243
2018,DK,Denmark,NO,Norway,220
2018,DK,Denmark,PL,Poland,210
2018,DK,Denmark,PT,Portugal,221
2018,DK,Denmark,SE,Sweden,206
2018,DK,Denmark,TR,Turkey,185
2018,DK,Denmark,UK,United Kingdom,206
2018,EE,Estonia,DE,Germany,197
2018,EE,Estonia,EE,Estonia,59
2018,EE,Estonia,EL,Greece,133
2018,EE,Estonia,ES,Spain,158
2018,EE,Estonia,FI,Finland,84
2018,EE,Estonia,FR,France,202
2018,EE,Estonia,IT,Italy,191
2018,EE,Estonia,LT,Lithuania,144
2018,EE,Estonia,LV,Latvia,145
2018,EE,Estonia,NO,Norway,121
2018,EE,Estonia,PL,Poland,176
2018,EE,Estonia,SE,Sweden,97
2018,EE,Estonia,TR,Turkey,143
2018,EE,Estonia,UK,United Kingdom,149
2018,EL,Greece,AT,Austria,92
2018,EL,Greece,BG,Bulgaria,50
2018,EL,Greece,CH,Switzerland,83
2018,EL,Greece,CY,Cyprus,58
2018,EL,Greece,CZ,Czechia,110
2018,EL,Greece,DE,Germany,63
2018,EL,Greece,EL,Greece,44
2018,EL,Greece,ES,Spain,100
2018,EL,Greece,FR,France,100
2018,EL,Greece,HU,Hungary,129
2018,EL,Greece,IT,Italy,106
2018,EL,Greece,NL,Netherlands,73
2018,EL,Greece,RO,Romania,75
2018,EL,Greece,TR,Turkey,63
2018,EL,Greece,UK,United Kingdom,98
2018,ES,Spain,AT,Austria,184
2018,ES,Spain,BE,Belgium,173
2018,ES,Spain,CH,Switzerland,167
2018,ES,Spain,CZ,Czechia,181
2018,ES,Spain,DE,Germany,167
2018,ES,Spain,DK,Denmark,87
2018,ES,Spain,EL,Greece,163
2018,ES,Spain,ES,Spain,54
2018,ES,Spain,FI,Finland,156
2018,ES,Spain,FR,France,118
2018,ES,Spain,HR,Croatia,119
2018,ES,Spain,HU,Hungary,125
2018,ES,Spain,IE,Ireland,112
2018,ES,Spain,IS,Iceland,166
2018,ES,Spain,IT,Italy,169
2018,ES,Spain,MT,Malta,160
2018,ES,Spain,NL,Netherlands,153
2018,ES,Spain,NO,Norway,179
2018,ES,Spain,PL,Poland,126
2018,ES,Spain,PT,Portugal,122
2018,ES,Spain,RO,Romania,67
2018,ES,Spain,SE,Sweden,108
2018,ES,Spain,TR,Turkey,143
2018,ES,Spain,UK,United Kingdom,141
2018,FI,Finland,AT,Austria,200
2018,FI,Finland,BE,Belgium,321
2018,FI,Finland,CZ,Czechia,141
2018,FI,Finland,DE,Germany,241
2018,FI,Finland,DK,Denmark,267
2018,FI,Finland,EE,Estonia,160
2018,FI,Finland,EL,Greece,143
2018,FI,Finland,ES,Spain,103
2018,FI,Finland,FI,Finland,73
2018,FI,Finland,FR,France,172
2018,FI,Finland,HR,Croatia,165
2018,FI,Finland,HU,Hungary,134
2018,FI,Finland,IT,Italy,176
2018,FI,Finland,LV,Latvia,202
2018,FI,Finland,NL,Netherlands,185
2018,FI,Finland,NO,Norway,196
2018,FI,Finland,PL,Poland,122
2018,FI,Finland,PT,Portugal,154
2018,FI,Finland,SE,Sweden,165
2018,FI,Finland,TR,Turkey,97
2018,FI,Finland,UK,United Kingdom,280
2018,FR,France,AT,Austria,132
2018,FR,France,BE,Belgium,103
2018,FR,France,BG,Bulgaria,173
2018,FR,France,CH,Switzerland,106
2018,FR,France,CZ,Czechia,161
2018,FR,France,DE,Germany,156
2018,FR,France,DK,Denmark,143
2018,FR,France,EL,Greece,145
2018,FR,France,ES,Spain,125
2018,FR,France,FI,Finland,90
2018,FR,France,FR,France,70
2018,FR,France,HR,Croatia,134
2018,FR,France,HU,Hungary,163
2018,FR,France,IE,Ireland,149
2018,FR,France,IT,Italy,149
2018,FR,France,LU,Luxembourg,152
2018,FR,France,MT,Malta,131
2018,FR,France,NL,Netherlands,141
2018,FR,France,NO,Norway,259
